state	year	county	precinct	g2012_REG_tv	g2012_USP_lrv	g2012_USP_erv	g2012_USP_arv	g2012_USP_prv	g2012_USP_rv	g2012_USP_ldv	g2012_USP_edv	g2012_USP_adv	g2012_USP_pdv	g2012_USP_dv	g2012_USP_tv	cd	g2012_USH_adv	g2012_USH_arv	g2012_USH_atv	g2012_USH_edv	g2012_USH_erv	g2012_USH_etv	g2012_USH_ldv	g2012_USH_lrv	g2012_USH_ltv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"AR"	2012	"Fulton"	"FULTON/MT CALM"	706	0	2	5	0	7	0	41	77	0	118	458	1	0	0	0	49	91	145	105	157	280	154	248	425
"AR"	2012	"Fulton"	"MAMMOTH SPRING"	1168	0	2	8	0	10	0	43	166	0	209	600	1	0	0	0	50	65	117	199	250	476	249	315	593
"AR"	2012	"Fulton"	"MYATT"	104	0	0	0	0	0	0	5	17	0	22	68	1	0	0	0	6	9	15	24	25	51	30	34	66
"AR"	2012	"Fulton"	"PLEASANT RIDGE"	576	0	2	0	0	2	0	36	50	0	86	366	1	0	0	0	43	101	147	67	142	220	110	243	367
"AR"	2012	"Fulton"	"SOUTHFORK/WILSON"	491	0	0	1	0	1	0	37	66	0	103	317	1	0	0	0	48	74	125	69	114	192	117	188	317
"AR"	2012	"Fulton"	"STRAWBERRY"	423	0	1	1	0	2	0	34	41	0	75	260	1	0	0	0	37	57	96	53	100	157	90	157	253
"AR"	2012	"Fulton"	"VIDETTE/BIG CREEK"	0	0	0	3	0	3	0	9	76	0	85	314	1	0	0	0	13	45	58	87	147	249	100	192	307
"AR"	2012	"Fulton"	"WASHINGTON"	241	0	0	0	0	0	0	24	39	0	63	156	1	0	0	0	31	37	68	43	44	91	74	81	159
"AR"	2012	"Garland"	"ANTIOCH BAPTIST CHURCH"	0	0	0	0	0	0	0	6	9	0	0	45	4	0	0	0	0	0	0	131	492	649	131	492	649
"AR"	2012	"Garland"	"AR SCHOOL FOR MATH & SCIENCE"	0	1	1	0	0	0	0	16	11	2	0	97	4	0	0	0	0	0	0	240	226	534	240	226	534
"AR"	2012	"Garland"	"BATES COMMUNITY CHURCH"	0	1	0	0	0	0	0	22	6	1	0	47	4	0	0	0	0	0	0	187	500	721	187	500	721
"AR"	2012	"Garland"	"CENTER FORK BAPTIST CHURCH"	0	0	0	0	0	0	0	3	6	1	0	35	4	0	0	0	0	0	0	114	325	464	114	325	464
"AR"	2012	"Garland"	"CHRIST LUTHERAN CHURCH"	0	0	0	0	0	0	0	1	1	0	0	3	4	0	0	0	0	0	0	29	77	113	29	77	113
"AR"	2012	"Garland"	"EV / AV / PV"	0	0	0	8	11	1	9	224	1	0	86	0	4	363	801	1214	6547	14686	22132	24	38	70	6934	15525	23416
"AR"	2012	"Garland"	"EV / AV / PV II"	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	25	41	66	0	0	0	25	41	66
"AR"	2012	"Garland"	"FAIRDALE BAPTIST CHURCH"	0	2	0	0	0	0	0	13	21	0	0	93	4	0	0	0	0	0	0	307	442	807	307	442	807
"AR"	2012	"Garland"	"FIRST BAPTIST CHURCH ROYAL"	0	1	0	0	0	0	0	12	8	0	0	15	4	0	0	0	0	0	0	171	582	786	171	582	786
"AR"	2012	"Garland"	"FIRST CHURCH OF NAZARENE"	0	0	0	0	0	0	0	10	7	1	0	70	4	0	0	0	0	0	0	179	407	621	179	407	621
"AR"	2012	"Garland"	"FOUNTAIN LAKE SCHOOL"	0	1	0	0	0	0	0	14	17	2	0	58	4	0	0	0	0	0	0	232	632	925	232	632	925
"AR"	2012	"Garland"	"JESSIEVILLE FIRST BAPTIST CHURCH"	0	1	0	0	0	0	0	3	2	0	0	33	4	0	0	0	0	0	0	77	288	374	77	288	374
"AR"	2012	"Garland"	"LAKE HAMILTON ASSEMBLY GOD CHURCH"	0	0	0	0	0	0	0	21	11	2	0	117	4	0	0	0	0	0	0	295	1045	1410	295	1045	1410
"AR"	2012	"Garland"	"LAKE HAMILTON FIRE DEPARTMENT"	0	0	0	0	0	0	0	6	2	0	0	47	4	0	0	0	0	0	0	120	287	427	120	287	427
"AR"	2012	"Garland"	"LONSDALE CITY HALL"	0	0	0	0	0	0	0	8	0	2	0	29	4	0	0	0	0	0	0	41	153	206	41	153	206
"AR"	2012	"Garland"	"MOUNTAIN PINE SCHOOL"	0	2	0	0	0	0	0	12	4	2	0	38	4	0	0	0	0	0	0	153	313	485	153	313	485
"AR"	2012	"Garland"	"NATIONAL PARK ASSEMBLY OF GOD CHURCH"	0	0	1	0	0	0	0	21	7	3	0	104	4	0	0	0	0	0	0	218	543	821	218	543	821
"AR"	2012	"Garland"	"OAKLAWN FIRST CHURCH OF GOD"	0	1	0	0	0	0	0	21	7	2	0	109	4	0	0	0	0	0	0	312	508	884	312	508	884
"AR"	2012	"Garland"	"OLD ARMORY BUILDING"	0	1	1	0	0	0	0	25	11	3	0	61	4	0	0	0	0	0	0	269	612	938	269	612	938
"AR"	2012	"Garland"	"PINEY GROVE METHODIST CHURCH"	0	0	2	0	0	0	0	16	10	3	0	116	4	0	0	0	0	0	0	248	661	951	248	661	951
"AR"	2012	"Garland"	"PRINCE OF PEACE CHURCH"	0	0	0	0	0	0	0	5	10	2	0	139	4	0	0	0	0	0	0	320	270	632	320	270	632
"AR"	2012	"Garland"	"RED OAK BAPTIST CHURCH"	0	1	0	0	0	0	0	14	1	0	0	51	4	0	0	0	0	0	0	162	423	613	162	423	613
"AR"	2012	"Garland"	"ROCK SPRINGS BAPTIST CHURCH"	0	1	0	0	0	0	0	4	3	0	0	0	4	0	0	0	0	0	0	53	132	190	53	132	190
"AR"	2012	"Garland"	"SULPHER SPRINGS BAPTIST CHURCH"	0	0	1	0	0	0	0	7	3	4	0	46	4	0	0	0	0	0	0	150	372	559	150	372	559
"AR"	2012	"Garland"	"THE GROVE CHURCH"	0	0	0	0	0	0	0	15	8	1	0	61	4	0	0	0	0	0	0	244	664	971	244	664	971
"AR"	2012	"Garland"	"UNITARIAN VILLAGE CHURCH"	0	0	0	0	0	0	0	7	1	5	0	138	4	0	0	0	0	0	0	198	489	715	198	489	715
"AR"	2012	"Garland"	"VILLAGE BIBLE CHURCH"	0	0	0	0	0	0	0	1	1	0	0	65	4	0	0	0	0	0	0	102	296	406	102	296	406
"AR"	2012	"Garland"	"WEBB CENTER"	0	0	0	0	0	0	0	6	2	4	0	105	4	0	0	0	0	0	0	256	74	352	256	74	352
"AR"	2012	"Grant"	"Calvert"	701	3	0	2	5	0	50	93	4	0	11		4	2	4	6	52	146	203	64	229	302	118	379	511
"AR"	2012	"Grant"	"Darysaw"	343	1	0	0	1	0	74	104	1	0	2		4	3	0	3	35	65	102	76	50	127	114	115	232
"AR"	2012	"Grant"	"Davis"	157	0	0	1	1	0	15	18	1	0	0		4	2	0	2	4	16	21	20	73	95	26	89	118
"AR"	2012	"Grant"	"Dekalb 1"	127	0	0	0	0	0	18	19	0	0	0		4	0	2	2	1	13	14	23	64	88	24	79	104
"AR"	2012	"Grant"	"Dekalb 2"	265	0	0	3	3	0	72	78	2	0	4		4	1	0	1	9	9	20	74	92	178	84	101	199
"AR"	2012	"Grant"	"Fenter"	453	0	0	3	3	0	55	65	0	0	7		4	0	0	0	15	32	49	74	169	256	89	201	305
"AR"	2012	"Grant"	"Franklin"	153	0	0	0	0	0	20	28	1	0	4		4	0	0	0	8	15	25	34	57	91	42	72	116
"AR"	2012	"Grant"	"Madison"	322	1	0	2	3	0	31	43	1	0	3		4	2	1	3	13	34	47	45	128	174	60	163	224
"AR"	2012	"Grant"	"Merry Green 1"	787	1	0	1	2	0	45	111	6	0	8		4	5	2	7	66	226	302	65	181	252	136	409	561
"AR"	2012	"Grant"	"Merry Green 2"	596	2	0	3	5	0	51	93	2	0	4		4	2	4	6	53	153	209	61	165	237	116	322	452
"AR"	2012	"Grant"	"River"	634	2	0	4	6	1	76	107	4	0	8		4	1	1	2	37	76	122	103	219	329	141	296	453
"AR"	2012	"Grant"	"Simpson 1"	572	1	0	1	2	0	64	86	1	0	7		4	0	2	2	26	83	112	66	224	301	92	309	415
"AR"	2012	"Grant"	"Simpson 2"	432	2	0	6	8	0	41	52	0	0	1		4	0	3	5	9	51	64	41	209	260	50	263	329
"AR"	2012	"Grant"	"Tennessee"	310	1	0	1	2	0	39	43	0	0	2		4	1	2	3	3	17	20	53	140	203	57	159	226
"AR"	2012	"Grant"	"Ward 1"	795	3	0	8	11	1	72	130	3	0	6		4	5	11	16	61	181	248	79	217	304	145	409	568
"AR"	2012	"Grant"	"Ward 2"	763	4	0	2	6	0	70	129	4	1	3		4	3	10	14	63	175	245	83	176	271	149	361	530
"AR"	2012	"Grant"	"Ward 3"	702	1	0	2	3	0	71	133	2	0	2		4	2	1	3	73	169	247	77	163	246	152	333	496
"AR"	2012	"Grant"	"Washington"	790	2	0	3	5	1	106	136	1	0	2		4	0	1	1	40	156	199	117	259	389	157	416	589
"AR"	2012	"Greene"	"BLUE CANE"	18	1	0	0	0	1	7	3	0	0	10	26	1	0	0	0	2	3	5	5	4	16	7	7	21
"AR"	2012	"Greene"	"BRECKENRIDGE"	426	2	0	0	0	2	127	56	3	0	186	303	1	1	1	3	38	49	88	75	112	200	114	162	291
"AR"	2012	"Greene"	"BRYAN"	107	2	0	0	0	2	24	14	1	0	39	65	1	2	0	2	7	9	17	20	21	43	29	30	62
"AR"	2012	"Greene"	"CACHE"	652	4	2	0	0	6	218	111	6	0	335	490	1	7	4	11	53	106	161	88	193	309	148	303	481
"AR"	2012	"Greene"	"CLARK"	114	1	0	0	0	1	32	12	1	0	45	82	1	1	0	1	8	12	22	22	22	53	31	34	76
"AR"	2012	"Greene"	"COLLIER"	182	0	0	0	0	0	25	53	0	0	78	124	1	0	0	0	34	46	81	21	21	42	55	68	124
"AR"	2012	"Greene"	"CROWLEY"	166	1	0	0	0	1	57	19	3	0	79	131	1	2	2	5	11	19	31	29	48	90	42	69	126
"AR"	2012	"Greene"	"DELAPLAINE-JONES"	54	1	0	0	0	1	15	4	0	0	19	42	1	1	0	1	0	5	5	10	13	31	11	18	37
"AR"	2012	"Greene"	"EVENING SHADE"	15	0	0	0	0	0	1	1	0	0	2	3	1	0	0	0	0	1	1	0	1	1	0	2	2
"AR"	2012	"Greene"	"FRIENDSHIP"	533	2	1	0	0	3	144	107	2	0	253	386	1	0	2	2	41	88	138	99	122	236	140	212	376
"AR"	2012	"Greene"	"HAYS"	55	1	0	0	0	1	19	6	0	0	25	49	1	0	0	0	0	4	5	17	13	37	17	17	42
"AR"	2012	"Greene"	"HOPEWELL"	151	1	0	0	0	1	61	14	3	0	78	121	1	3	2	5	9	13	23	20	60	88	32	75	116
"AR"	2012	"Greene"	"HURRICANE"	292	1	0	0	0	1	88	21	1	0	110	200	1	0	1	1	28	16	46	52	84	147	80	101	194
"AR"	2012	"Greene"	"JONES"	148	1	0	0	0	1	41	7	0	0	48	100	1	0	0	0	4	6	11	36	31	79	41	37	91
"AR"	2012	"Greene"	"LAFE-BRECKENRIDGE"	174	1	0	0	0	1	55	9	0	0	64	123	1	0	0	0	6	9	16	41	49	100	47	58	116
"AR"	2012	"Greene"	"LAKE"	97	2	0	0	0	2	25	13	0	0	38	75	1	0	0	0	8	11	19	25	16	51	33	27	70
"AR"	2012	"Greene"	"MAINSHORE"	114	1	0	0	0	1	48	16	2	0	66	105	1	2	2	5	11	14	25	22	38	69	35	54	99
"AR"	2012	"Greene"	"MARMADUKE-HURRICANE"	484	4	0	0	0	4	134	31	6	0	171	303	1	0	6	7	13	30	43	122	105	244	135	141	294
"AR"	2012	"Greene"	"OAK GROVE-UNION"	393	0	0	0	0	0	98	77	0	0	175	249	1	1	0	1	21	73	96	45	84	139	67	157	236
"AR"	2012	"Greene"	"POLAND"	762	2	0	0	0	2	282	133	6	1	422	564	1	2	7	9	47	122	173	112	227	358	161	357	541
"AR"	2012	"Greene"	"REYNOLDS"	32	1	0	0	0	1	17	3	0	0	20	35	1	0	0	0	0	3	3	12	6	25	12	9	28
"AR"	2012	"Greene"	"SALEM"	396	2	0	0	0	2	121	64	7	0	192	286	1	2	7	9	13	56	75	74	108	195	89	171	279
"AR"	2012	"Greene"	"SHADY GROVE"	76	1	0	0	0	1	14	6	0	0	20	46	1	0	0	0	0	7	7	15	13	35	15	20	42
"AR"	2012	"Greene"	"SPRING GROVE"	430	1	0	0	0	1	84	140	4	0	228	331	1	3	4	8	61	120	185	42	70	130	106	194	323
"AR"	2012	"Greene"	"ST. FRANCIS"	477	1	1	0	0	2	127	144	3	2	276	350	1	4	3	7	45	114	163	43	111	165	92	230	337
"AR"	2012	"Greene"	"SUGAR CREEK"	427	2	0	0	0	2	89	105	1	0	195	310	1	1	2	3	58	94	158	54	72	138	113	168	299
"AR"	2012	"Greene"	"UNION"	825	3	2	0	0	5	231	169	11	0	411	612	1	2	9	12	78	148	236	124	191	341	204	348	589
"AR"	2012	"Greene"	"WALNUT CORNER"	41	0	0	0	0	0	8	5	0	0	13	19	1	0	0	0	4	5	10	3	8	11	7	13	21
"AR"	2012	"Greene"	"WARD 1"	3647	3	4	0	0	7	479	1236	42	0	1757	2566	1	31	36	70	608	1058	1717	260	425	731	899	1519	2518
"AR"	2012	"Greene"	"WARD 2"	3281	5	8	1	0	14	469	940	35	0	1444	2287	1	43	28	71	548	843	1427	292	394	733	883	1265	2231
"AR"	2012	"Greene"	"WARD 3"	1770	3	4	0	0	7	184	293	9	0	486	921	1	4	6	12	225	264	518	165	163	358	394	433	888
"AR"	2012	"Greene"	"WARD 4"	3341	6	1	0	0	7	677	1075	34	0	1786	2457	1	10	33	44	518	922	1481	276	559	874	804	1514	2399
"AR"	2012	"Hempstead"	"Bingen"	0	0	2	36	38	0	0	0	0	0	0		4	0	10	10	3	22	27	50	159	228	53	191	265
"AR"	2012	"Hempstead"	"Blevins"	0	5	7	55	67	0	2	2	0	1	0		4	5	7	16	7	34	41	65	195	275	77	236	332
"AR"	2012	"Hempstead"	"Columbus"	0	2	6	35	43	0	0	0	0	0	0		4	1	1	3	4	1	6	33	34	70	38	36	79
"AR"	2012	"Hempstead"	"Crossroads"	0	2	4	39	45	0	1	2	0	0	0		4	2	4	6	6	5	11	47	45	97	55	54	114
"AR"	2012	"Hempstead"	"DeAnn"	0	5	14	37	56	0	0	0	0	0	1		4	6	7	13	13	35	50	50	105	171	69	147	234
"AR"	2012	"Hempstead"	"Fulton"	0	4	27	78	109	0	0	0	0	0	3		4	6	1	7	26	13	40	74	55	132	106	69	179
"AR"	2012	"Hempstead"	"Guernsey"	0	5	15	34	54	0	0	0	1	0	2		4	5	1	7	18	13	32	42	62	111	65	76	150
"AR"	2012	"Hempstead"	"Hope 1"	0	21	190	175	386	0	1	2	0	3	6		4	22	11	33	177	121	312	171	93	283	370	225	628
"AR"	2012	"Hempstead"	"Hope 2"	0	19	141	148	308	0	6	7	0	3	2		4	19	3	23	119	28	160	138	29	178	276	60	361
"AR"	2012	"Hempstead"	"Hope 3"	0	8	64	59	131	1	1	1	0	3	2		4	11	25	36	67	167	242	68	148	230	146	340	508
"AR"	2012	"Hempstead"	"Hope 4"	0	20	125	134	279	0	0	2	2	2	1		4	19	5	25	115	33	158	118	16	143	252	54	326
"AR"	2012	"Hempstead"	"Hope 5"	0	28	106	95	229	0	1	1	0	4	3		4	33	37	70	119	131	260	94	105	216	246	273	546
"AR"	2012	"Hempstead"	"Hope 6"	0	2	19	29	50	0	1	1	0	1	2		4	2	18	21	20	98	122	29	88	126	51	204	269
"AR"	2012	"Hempstead"	"Hope 7"	0	5	45	49	99	0	0	1	0	3	0		4	6	23	29	60	189	262	68	155	239	134	367	530
"AR"	2012	"Hempstead"	"McCaskill"	0	1	5	56	62	0	1	1	0	0	1		4	1	10	11	4	17	21	69	124	198	74	151	230
"AR"	2012	"Hempstead"	"McNab"	0	0	7	22	29	0	0	0	0	0	1		4	0	0	0	8	4	12	17	6	30	25	10	42
"AR"	2012	"Hempstead"	"Ozan"	0	4	27	112	143	0	2	2	0	0	2		4	4	4	8	21	10	34	94	66	177	119	80	219
"AR"	2012	"Hempstead"	"Patmos"	0	1	9	29	39	0	1	1	0	1	0		4	3	10	14	14	28	43	39	77	123	56	115	180
"AR"	2012	"Hempstead"	"Perrytown"	0	1	17	17	35	0	0	0	0	0	0		4	1	11	12	16	60	79	17	48	67	34	119	158
"AR"	2012	"Hempstead"	"Rocky Mound"	0	0	7	31	38	0	1	2	0	1	2		4	0	9	9	9	42	53	38	97	146	47	148	208
"AR"	2012	"Hempstead"	"Saratoga"	0	0	5	23	28	0	3	3	0	0	1		4	2	4	6	4	12	17	36	42	84	42	58	107
"AR"	2012	"Hempstead"	"Shover Springs"	0	3	8	38	49	0	0	0	0	0	1		4	4	8	12	19	59	79	48	110	164	71	177	255
"AR"	2012	"Hempstead"	"Springhill"	0	4	16	53	73	0	1	1	1	2	3		4	6	14	20	26	124	164	92	299	410	124	437	594
"AR"	2012	"Hempstead"	"Washington"	0	3	17	58	78	0	1	1	0	0	2		4	3	1	4	15	7	24	60	38	105	78	46	133
"AR"	2012	"HotSpring"	"Antioch"	222	0	0	2	0	2	0	0	0	0	0	170	4	1	2	3	4	23	29	39	91	135	44	116	167
"AR"	2012	"HotSpring"	"Big Creek"	278	0	0	1	0	1	0	0	2	0	2	192	4	0	0	1	7	28	37	27	117	149	34	145	187
"AR"	2012	"HotSpring"	"Bismarck"	1257	0	0	6	0	6	0	0	3	0	3	793	4	7	14	23	30	64	100	167	443	647	204	522	772
"AR"	2012	"HotSpring"	"Brown Springs"	120	0	0	0	0	0	0	0	0	0	0	88	4	1	0	1	2	6	8	30	47	81	33	53	90
"AR"	2012	"HotSpring"	"Butterfield"	562	1	0	4	1	6	0	0	0	0	0	342	4	2	2	4	30	96	130	61	137	205	94	235	340
"AR"	2012	"HotSpring"	"Clear Creek"	213	0	0	1	0	1	0	0	0	0	0	148	4	1	2	3	6	25	32	27	79	111	34	106	146
"AR"	2012	"HotSpring"	"DeRoche"	786	0	0	5	0	5	0	0	1	0	1	490	4	1	4	5	22	61	84	103	274	391	126	339	480
"AR"	2012	"HotSpring"	"Donaldson City"	162	0	0	1	0	1	0	0	0	0	0	124	4	1	1	2	6	8	16	25	73	102	32	82	120
"AR"	2012	"HotSpring"	"Dover"	410	0	0	6	0	6	0	0	0	0	0	273	4	1	4	5	21	61	86	29	145	178	51	211	270
"AR"	2012	"HotSpring"	"Fenter A"	657	4	0	4	0	8	0	0	1	0	1	422	4	4	4	8	67	116	187	64	158	228	135	278	423
"AR"	2012	"HotSpring"	"Fenter B"	469	3	0	0	0	3	2	0	1	0	3	317	4	2	4	6	70	122	197	25	74	106	97	200	309
"AR"	2012	"HotSpring"	"Fenter C"	184	0	0	2	0	2	0	0	0	0	0	119	4	2	0	2	46	9	56	47	10	60	95	19	118
"AR"	2012	"HotSpring"	"Friendship"	137	0	0	0	0	0	1	0	0	0	1	75	4	0	1	1	0	18	18	10	42	55	10	61	74
"AR"	2012	"HotSpring"	"Gifford"	704	1	0	9	0	10	1	0	0	0	1	450	4	2	5	7	29	64	97	96	234	342	127	303	446
"AR"	2012	"HotSpring"	"Harrison"	140	0	0	0	0	0	0	0	0	0	0	87	4	0	0	0	5	8	13	19	50	75	24	58	88
"AR"	2012	"HotSpring"	"Henderson"	492	0	0	7	0	7	0	0	1	0	1	302	4	2	11	13	7	11	20	77	173	268	86	195	301
"AR"	2012	"HotSpring"	"Lone Hill"	492	3	0	2	0	5	0	0	2	0	2	335	4	3	10	13	14	53	71	54	182	248	71	245	332
"AR"	2012	"HotSpring"	"Magnet"	1729	2	0	9	0	11	0	0	1	0	1	1087	4	6	18	24	97	300	406	162	457	644	265	775	1074
"AR"	2012	"HotSpring"	"Midway"	567	0	0	4	0	4	0	0	0	0	0	392	4	3	1	4	37	79	119	71	178	267	111	258	390
"AR"	2012	"HotSpring"	"Midway City"	203	1	0	0	0	1	0	0	0	0	0	139	4	0	0	0	10	19	31	21	83	106	31	102	137
"AR"	2012	"HotSpring"	"Montgomery"	688	0	0	7	0	7	0	0	0	0	0	451	4	6	6	12	17	38	55	118	237	373	141	283	442
"AR"	2012	"HotSpring"	"Ouachita"	188	0	0	5	0	5	0	0	0	0	0	123	4	0	0	0	5	6	11	28	79	110	33	85	121
"AR"	2012	"HotSpring"	"Perla City"	131	1	0	2	0	3	0	0	0	0	0	84	4	2	0	2	21	0	21	50	8	61	73	8	84
"AR"	2012	"HotSpring"	"Prairie"	279	1	0	1	0	2	0	0	0	0	0	187	4	0	1	1	9	19	30	50	97	155	59	117	186
"AR"	2012	"HotSpring"	"Rockport"	490	2	0	1	0	3	0	0	0	0	0	294	4	6	3	10	40	71	115	46	113	168	92	187	293
"AR"	2012	"HotSpring"	"Saline"	975	1	0	12	0	13	0	0	0	0	0	623	4	8	11	19	39	108	150	108	308	436	155	427	605
"AR"	2012	"HotSpring"	"Valley"	368	0	0	1	0	1	0	0	1	0	1	231	4	0	3	3	2	11	13	58	139	214	61	153	231
"AR"	2012	"HotSpring"	"Ward 1"	1082	3	0	2	0	5	1	0	2	0	3	651	4	23	15	40	162	95	268	191	106	317	376	216	625
"AR"	2012	"HotSpring"	"Ward 2"	1362	3	0	8	0	11	1	0	1	0	2	873	4	15	17	32	167	243	421	136	253	411	318	513	864
"AR"	2012	"HotSpring"	"Ward 3"	1187	6	0	8	0	14	1	0	2	0	3	669	4	6	6	12	100	122	234	156	231	412	262	359	658
"AR"	2012	"HotSpring"	"Ward 4"	1195	3	0	4	0	7	0	0	3	0	3	729	4	14	7	21	253	91	355	186	134	340	453	232	716
"AR"	2012	"Howard"	"Blackland, Saratoga & Franklin"	277	0	0	0	0	0	90	119	0	0	1	0	4	2	0	2	9	20	32	92	30	155	103	50	189
"AR"	2012	"Howard"	"Center Point 1 & 2"	287	0	0	1	2	1	26	53	0	0	0	0	4	2	2	6	16	38	62	40	82	142	58	122	210
"AR"	2012	"Howard"	"County Line & Saline"	396	0	0	2	0	0	29	47	0	0	0	0	4	0	2	3	23	72	107	39	108	161	62	182	271
"AR"	2012	"Howard"	"Dierks Ward 3"	233	0	0	0	0	1	20	20	1	0	3	0	4	0	2	3	0	18	22	27	95	134	27	115	159
"AR"	2012	"Howard"	"Dierks Wards 1 & 2"	238	0	0	0	0	1	17	25	0	0	0	0	4	0	1	1	10	4	17	31	65	104	41	70	122
"AR"	2012	"Howard"	"Madison, Hollly Crk, & Blue Ridge"	414	0	0	0	0	4	21	42	0	0	1	0	4	1	1	3	17	37	58	44	191	249	62	229	310
"AR"	2012	"Howard"	"Mineral Spgs TWP,Dillard, Blue Bayou"	247	0	0	2	0	0	15	26	0	0	3	0	4	2	3	5	14	39	67	19	51	94	35	93	166
"AR"	2012	"Howard"	"Mineral Spgs. Wards 1 & 2"	541	0	0	1	1	3	108	211	0	0	2	0	4	0	3	3	53	26	103	109	56	232	162	85	338
"AR"	2012	"Howard"	"Mountain/Clay"	241	0	0	0	1	2	12	19	0	0	0	0	4	1	3	4	5	6	12	24	108	141	30	117	157
"AR"	2012	"Howard"	"Muddy Fork & Brewer"	270	0	0	0	0	1	18	29	0	0	2	0	4	1	2	3	10	62	80	27	81	114	38	145	197
"AR"	2012	"Howard"	"Nashville TWP 1"	608	0	0	0	0	0	19	76	0	0	2	0	4	1	9	10	57	192	271	23	121	156	81	322	437
"AR"	2012	"Howard"	"Nashville TWP 2 & Buck Range"	349	0	0	1	0	0	33	69	0	0	2	0	4	1	2	5	34	80	124	31	61	105	66	143	234
"AR"	2012	"Howard"	"Nashville Ward 1"	403	0	0	0	0	0	25	72	0	0	2	0	4	1	7	8	49	103	170	31	69	110	81	179	288
"AR"	2012	"Howard"	"Nashville Ward 2 & 3"	593	0	0	2	0	3	134	242	0	0	1	0	4	2	3	5	94	40	144	113	28	168	209	71	317
"AR"	2012	"Howard"	"Nashville Ward 4"	277	0	0	0	0	0	32	86	0	0	1	0	4	0	6	8	32	39	87	21	27	51	53	72	146
"AR"	2012	"Howard"	"Nashville Ward 5"	368	0	0	4	0	2	28	77	0	0	4	0	4	2	3	5	45	89	146	29	51	92	76	143	243
"AR"	2012	"Howard"	"Nashville Ward 6"	373	0	0	1	0	0	41	96	0	0	1	0	4	6	3	10	52	81	150	39	49	101	97	133	261
"AR"	2012	"Howard"	"Tollette"	179	0	0	0	0	0	97	131	0	0	0	0	4	1	0	3	20	0	26	90	1	96	111	1	125
"AR"	2012	"Howard"	"Umpire, Duckett & Burg"	206	0	0	0	0	2	18	31	0	0	0	0	4	1	2	3	6	7	14	34	78	122	41	87	139
"AR"	2012	"Independence"	"Ashley"	708	3	177	119	299	0	27	89	0	1	0		1	1	2	3	65	172	243	34	108	145	100	282	391
"AR"	2012	"Independence"	"Barren"	838	9	268	139	416	0	37	111	0	1	0		1	5	8	13	79	251	340	43	131	181	127	390	534
"AR"	2012	"Independence"	"Big Bottom Wards 1,2,3"	600	4	173	31	208	0	11	84	0	2	0		1	5	4	9	81	157	251	11	30	42	97	191	302
"AR"	2012	"Independence"	"Big Bottom Wycough Logan"	397	2	169	48	219	0	9	49	0	0	0		1	3	2	5	52	147	205	12	44	57	67	193	267
"AR"	2012	"Independence"	"Black River/Marshall"	191	1	83	16	100	0	3	19	0	0	0		1	0	2	2	23	82	110	3	17	20	26	101	132
"AR"	2012	"Independence"	"Cushman/Union"	676	5	196	79	280	0	33	110	0	1	0		1	2	5	7	95	183	289	38	75	116	135	263	412
"AR"	2012	"Independence"	"Departee"	84	4	30	1	35	0	1	9	0	0	0		1	1	4	5	8	28	36	1	1	2	10	33	43
"AR"	2012	"Independence"	"Dota"	517	4	192	43	239	0	7	75	0	0	0		1	2	2	4	78	177	262	10	44	54	90	223	320
"AR"	2012	"Independence"	"Fairview"	693	5	294	33	332	0	8	91	0	0	0		1	3	4	8	104	251	371	9	32	41	116	287	420
"AR"	2012	"Independence"	"Gainsboro"	557	1	180	65	246	0	23	89	0	1	0		1	2	1	3	65	171	248	24	63	93	91	235	344
"AR"	2012	"Independence"	"Greenbrier-Desha"	483	2	151	56	209	0	25	81	0	0	0		1	1	2	3	70	133	213	29	51	82	100	186	298
"AR"	2012	"Independence"	"Greenbrier-Jamestown"	134	1	51	15	67	0	7	21	0	0	0		1	2	1	3	15	48	65	5	13	18	22	62	86
"AR"	2012	"Independence"	"Greenbrier-Locust Grove"	298	3	109	30	142	0	5	42	0	0	1		1	0	3	3	39	101	149	6	30	36	45	134	188
"AR"	2012	"Independence"	"Hill"	170	0	62	5	67	1	1	33	0	1	0		1	0	1	1	31	55	92	0	7	7	31	63	100
"AR"	2012	"Independence"	"Huff"	333	3	125	38	166	0	6	46	0	0	0		1	0	3	3	49	106	164	9	35	45	58	144	212
"AR"	2012	"Independence"	"Jefferson"	106	0	41	6	47	0	6	26	0	1	0		1	0	0	0	19	38	59	8	4	13	27	42	72
"AR"	2012	"Independence"	"Liberty"	533	9	243	31	283	0	6	67	0	0	0		1	2	8	11	88	205	304	12	26	39	102	239	354
"AR"	2012	"Independence"	"Magness"	276	0	113	30	143	0	4	48	0	1	0		1	1	0	1	36	114	161	9	25	34	46	139	196
"AR"	2012	"Independence"	"McHue"	1732	13	445	302	760	0	104	270	0	1	1		1	8	11	21	181	398	602	94	289	399	283	698	1022
"AR"	2012	"Independence"	"McHue 3"	385	8	103	69	180	0	24	55	0	0	1		1	5	9	15	32	95	128	19	72	92	56	176	235
"AR"	2012	"Independence"	"Moorefield"	620	8	225	115	348	0	22	94	0	0	0		1	2	8	10	91	201	303	26	110	137	119	319	450
"AR"	2012	"Independence"	"Moorefield Ward 1"	872	18	130	281	429	0	79	147	0	0	1		1	12	19	31	49	124	181	84	271	361	145	414	573
